shard_id,local_index,band_idx,band_label,target_y,teacher_pred,teacher_abs_err,fen,sf_final_target,sf_final_cp,sf_target_range,sf_target_std,sf_cp_range,sf_bestmove_changes,sf_sign_flips,sf_final_gap_to_train_target,sf_target_n2000,sf_cp_n2000,sf_bestmove_n2000,sf_target_n8000,sf_cp_n8000,sf_bestmove_n8000,sf_target_n32000,sf_cp_n32000,sf_bestmove_n32000,rank_target_range,rank_target_std,rank_bestmove_changes,rank_sign_flips,instability_score
62,22718,1,"[0.050,0.100]",-0.06656807661056519,-0.126220703125,0.059652626514434814,8/1p1k3p/6n1/5N2/4KP1p/8/1P4P1/8 b - - 0 1,-0.1227117692526878,-74.0,0.04575599854901036,0.02019960723271716,28.0,0,0,0.056143692642122614,-0.16189621029691695,-98.0,d7e6,-0.11614021174790659,-70.0,d7e6,-0.1227117692526878,-74.0,d7e6,0.5789473684210527,0.5789473684210527,0.3157894736842105,0.6736842105263158,0.5368421052631579
33,10258,3,"[0.150,0.200]",-0.1635187566280365,0.1304931640625,0.2940119206905365,8/p4kp1/p1b1pp1p/2P1n3/3Q1N2/P6P/6P1/1q3RK1 b - - 0 1,-0.17808086811733018,-108.0,0.03898842023887214,0.017340184327664022,24.0,2,0,0.014562111489293678,-0.14399226586303726,-87.0,b1b3,-0.13909244787845804,-84.0,b1a2,-0.17808086811733018,-108.0,b1b3,0.4421052631578947,0.47368421052631576,0.8947368421052632,0.3368421052631579,0.5368421052631579
65,47317,0,"[0.000,0.050]",0.011666137725114822,0.251953125,0.24028698727488518,r2r2k1/pp3pp1/5n1p/2q1p3/2P3b1/P1N1P1Q1/1P1R1PPP/2K2B1R w - - 0 1,-0.01999733375993093,-12.0,0.028330474197387913,0.011572518024111352,17.0,1,1,0.03166347148504575,0.008333140437456983,5.0,c3d5,-0.004999958333749996,-3.0,f1d3,-0.01999733375993093,-12.0,f1d3,0.2631578947368421,0.23157894736842105,0.7263157894736842,0.9789473684210527,0.55
78,35485,3,"[0.150,0.200]",-0.18774621188640594,-0.01052093505859375,0.1772252768278122,Q7/p4pkp/bp1qpbp1/8/1nP5/5N2/PPB2PPP/3R2K1 b - - 0 1,-0.10955847021442953,-66.0,0.04107483636074016,0.01729672235546499,25.0,0,0,0.07818774167197641,-0.09801761151771787,-59.0,d6c7,-0.13909244787845804,-84.0,d6c7,-0.10955847021442953,-66.0,d6c7,0.4842105263157895,0.4631578947368421,0.4,0.8631578947368421,0.5526315789473685
30,37275,1,"[0.050,0.100]",-0.08975778520107269,0.0850830078125,0.1748407930135727,3rr1k1/2pbnppp/p2q1b2/1p1P4/2PNBP2/P5P1/1B4KP/1R1QR3 w - - 0 1,-0.08645032896371543,-52.0,0.044523232660464845,0.019615081117686506,27.0,2,0,0.003307456237357259,-0.07982976911113136,-48.0,d1c2,-0.12435300177159621,-75.0,d1c1,-0.08645032896371543,-52.0,d1c2,0.5263157894736842,0.5684210526315789,0.8842105263157894,0.29473684210526313,0.5684210526315789
71,28633,3,"[0.150,0.200]",0.18613778054714203,-0.02093505859375,0.20707283914089203,r3r1k1/pp1bbpp1/5n1p/q7/4pB1P/1NN1P3/PPQ2PP1/1K1R3R b - - 0 1,0.1861377851291081,113.0,0.03514068276933585,0.015290212629862972,22.0,1,0,4.581966084327149e-09,0.22127846789844396,135.0,a5a6,0.21492895629938333,131.0,a5a6,0.1861377851291081,113.0,a5h5,0.37894736842105264,0.37894736842105264,0.7684210526315789,0.7473684210526316,0.5684210526315789
41,783,0,"[0.000,0.050]",0.028325753286480904,0.08355712890625,0.055231375619769096,r7/1bp3kp/pn4p1/1p2r3/8/2N5/PP2BPPP/2R2RK1 b - - 0 1,0.05494460868918742,33.0,0.05296690075002665,0.021844210493753943,32.0,1,0,0.026618855402706518,0.10791150943921407,65.0,c7c5,0.07485969068749909,45.0,a8d8,0.05494460868918742,33.0,a8d8,0.6210526315789474,0.6210526315789474,0.6210526315789474,0.4105263157894737,0.5684210526315789
35,12156,2,"[0.100,0.150]",0.11942730098962784,0.08087158203125,0.03855571895837784,r3r1k1/2pq1pbp/1p1p1np1/p1nP4/4P3/2N2NP1/PPQ2PKP/2BRR3 w - - 0 1,0.17646657848119193,107.0,0.09450175185873538,0.04101761917357797,58.0,0,0,0.057039277491564094,0.09966799462495582,60.0,f3d4,0.1941697464836912,118.0,f3d4,0.17646657848119193,107.0,f3d4,0.8842105263157894,0.8736842105263158,0.15789473684210525,0.3684210526315789,0.5710526315789474
55,43043,2,"[0.100,0.150]",-0.10955847054719925,0.033294677734375,0.14285314828157425,r4rk1/1q1n2bp/p2p2p1/2pP1p2/N1P2P2/3Q3P/1P4P1/R1B2RK1 w - - 0 1,-0.09801761151771787,-59.0,0.03963601850961207,0.016257753581341558,24.0,2,0,0.011540859029481376,-0.07485969068749909,-45.0,f1e1,-0.11449570919711116,-69.0,c1d2,-0.09801761151771787,-59.0,f1e1,0.45263157894736844,0.4105263157894737,0.9263157894736842,0.6,0.5973684210526315
49,45969,0,"[0.000,0.050]",-0.006666568107903004,-0.04248046875,0.035813900642096996,r1bq1rk1/pp3p2/2n1p2p/3p2p1/2P1n3/P1Q1PNB1/1P3PPP/R3KB1R w KQ - 0 1,0.01999733375993093,12.0,0.049986116767061474,0.021135193268402103,30.0,0,1,0.026663901867833933,-0.01666512362823861,-10.0,c3c2,0.03332099313882286,20.0,c3c2,0.01999733375993093,12.0,c3c2,0.6,0.6,0.24210526315789474,0.9578947368421052,0.6
25,10915,2,"[0.100,0.150]",0.1407264918088913,0.126953125,0.013773366808891296,r1bqr1k1/1p2b2p/5p2/2n1p1p1/1RPp3N/3P2P1/2QN1PBP/2B1R1K1 w - - 0 1,0.1796941997916806,109.0,0.0802019663499314,0.033272477199896205,50.0,1,0,0.03896770798278931,0.15214284891342428,92.0,g2d5,0.23234481526335568,142.0,h4f3,0.1796941997916806,109.0,h4f3,0.8210526315789474,0.8210526315789474,0.5263157894736842,0.24210526315789474,0.6026315789473684
47,36509,2,"[0.100,0.150]",0.12106986343860626,0.09906005859375,0.022009804844856262,6k1/1ppb2pp/1p1p4/r2Pn3/8/2N1B3/PP3PPP/R5K1 b - - 0 1,0.12927258360605834,78.0,0.08406612861036453,0.03446814662680689,52.0,0,0,0.008202720167452077,0.21333871221642287,130.0,b6b5,0.17808086811733018,108.0,b6b5,0.12927258360605834,78.0,b6b5,0.8526315789473684,0.8526315789473684,0.22105263157894736,0.49473684210526314,0.6052631578947368
58,14849,3,"[0.150,0.200]",-0.1716180443763733,-0.1649169921875,0.006701052188873291,3r1rk1/p4pp1/1p2bnqp/8/2PB4/PN3P2/4Q1PP/R4RK1 w - - 0 1,-0.26362483547220333,-162.0,0.037472391691675405,0.01640110181915837,24.0,2,0,0.09200679109583004,-0.23234481526335568,-142.0,f1d1,-0.2698172069550311,-166.0,f1e1,-0.26362483547220333,-162.0,a1c1,0.4105263157894737,0.42105263157894735,0.9578947368421052,0.6421052631578947,0.6078947368421053
24,12143,1,"[0.050,0.100]",0.07485969364643097,0.0019197463989257812,0.07293994724750519,r2qrbk1/5ppp/p2p1n2/1pp5/1n1PPB2/1PN2N1P/1P1Q1PP1/R3R1K1 w - - 0 1,0.07817350493279135,47.0,0.06598071188861582,0.02876110753842566,40.0,2,0,0.0033138112863603797,0.13254878839087839,80.0,f4g5,0.06656807650226257,40.0,a1d1,0.07817350493279135,47.0,f4g5,0.6947368421052632,0.6947368421052632,0.8631578947368421,0.22105263157894736,0.6184210526315789
51,45950,3,"[0.150,0.200]",0.15539735555648804,0.2015380859375,0.04614073038101196,r1r3k1/1p1nbp2/p3p2p/2Pp1bpn/1P1P4/2N1PNB1/4BPPP/R4RK1 w - - 0 1,0.1128505788988202,68.0,0.05590943625283165,0.022836691567834827,34.0,1,0,0.04254677665766783,0.08645032896371543,52.0,f1c1,0.14235976521654709,86.0,f3e1,0.1128505788988202,68.0,f3e1,0.6421052631578947,0.631578947368421,0.6736842105263158,0.5368421052631579,0.6210526315789473
24,40994,2,"[0.100,0.150]",-0.10296710580587387,-0.11322021484375,0.01025310903787613,r4rk1/p3ppbp/2p2np1/4N2q/6b1/1PB3P1/P1Q1PPBP/R3R1K1 b - - 0 1,-0.05826725814409372,-35.0,0.06993339551858974,0.03185396760351647,42.0,0,1,0.04469984766178015,0.011666137374496012,7.0,f6d5,0.0066665679029903665,4.0,f6d5,-0.05826725814409372,-35.0,f6d5,0.7578947368421053,0.7684210526315789,0.09473684210526316,0.9157894736842105,0.6342105263157894
53,43027,2,"[0.100,0.150]",-0.1161402091383934,-0.3486328125,0.2324926033616066,5rk1/5pp1/p5r1/b1N4p/3PP2q/5R1P/P1Q3P1/5RK1 b - - 0 1,-0.15702335833716335,-95.0,0.05949470315586547,0.025822787156836547,37.0,1,0,0.04088314919876995,-0.21651806149302882,-132.0,h4e7,-0.20537067595698338,-125.0,a5b6,-0.15702335833716335,-95.0,a5b6,0.6526315789473685,0.6526315789473685,0.6842105263157895,0.5578947368421052,0.6368421052631579
32,42161,3,"[0.150,0.200]",0.17969420552253723,0.255615234375,0.07592102885246277,r1r2b2/pp3p1p/2p1kpb1/3p1N2/n2P3N/3BP3/PP2KPPP/1R5R w - - 0 1,0.2682711820216014,165.0,0.08213339689249327,0.03371727608804732,52.0,1,0,0.08857697649906415,0.1861377851291081,113.0,h1c1,0.21969282485278455,134.0,g2g4,0.2682711820216014,165.0,g2g4,0.8315789473684211,0.8315789473684211,0.5789473684210527,0.3157894736842105,0.6394736842105264
74,46313,1,"[0.050,0.100]",-0.09636668860912323,-0.286376953125,0.19001026451587677,6k1/5pp1/r1p3bp/3p4/PK1N4/2P4P/1R3PP1/8 b - - 0 1,-0.1374576482601213,-83.0,0.06639086881646267,0.03055498576866095,41.0,0,0,0.04109095965099807,-0.20057667874737134,-122.0,c6c5,-0.13418580993090867,-81.0,c6c5,-0.1374576482601213,-83.0,c6c5,0.7052631578947368,0.7263157894736842,0.35789473684210527,0.8,0.6473684210526316
50,8249,2,"[0.100,0.150]",-0.12106986343860626,-0.1845703125,0.06350044906139374,5rk1/2pbq1p1/2n1p2p/2P2p2/3Pp3/4P2P/3NBPP1/QR4K1 b - - 0 1,-0.08479588154870199,-51.0,0.06734696736472229,0.030328145284173044,41.0,1,0,0.03627398188990427,-0.14562398314002767,-88.0,e7d8,-0.15214284891342428,-92.0,e7d8,-0.08479588154870199,-51.0,f8c8,0.7157894736842105,0.7157894736842105,0.6631578947368421,0.5157894736842106,0.6526315789473685
34,25965,0,"[0.000,0.050]",-0.006666568107903004,0.059478759765625,0.066145327873528,r3k2r/pp2bppp/1qn1pn2/3p4/3P1B2/2NQPN1P/PP3PP1/R3K2R w KQkq - 0 1,-0.01999733375993093,-12.0,0.04499212672835162,0.018705214113654504,27.0,1,1,0.013330765652027926,0.02499479296842069,15.0,a1b1,0.00999966667999946,6.0,a2a3,-0.01999733375993093,-12.0,a2a3,0.5473684210526316,0.5368421052631579,0.6,0.9368421052631579,0.6552631578947368
47,3904,0,"[0.000,0.050]",-0.004999958444386721,-0.11212158203125,0.10712162358686328,rnbr2k1/pp3ppp/3b1p2/2q5/8/1BN1PN2/PP2QPPP/R3K2R b KQ - 0 1,-0.03332099313882286,-20.0,0.03498765826228137,0.016115258094444047,21.0,2,1,0.028321034694436142,0.001666665123458505,1.0,d6c7,-0.03165608603411248,-19.0,c8e6,-0.03332099313882286,-20.0,b8c6,0.3684210526315789,0.3894736842105263,0.9157894736842105,0.9473684210526315,0.6552631578947368
21,13551,3,"[0.150,0.200]",-0.18774621188640594,0.2115478515625,0.39929406344890594,2kr1b1r/ppp1p1pp/b3q3/4Nn2/3P4/1PN5/P1PQ1PPP/2KRR3 w - - 0 1,-0.2651749895152386,-163.0,0.13315858999096936,0.061802034149890044,90.0,1,0,0.07742877762883266,-0.39411856793081457,-250.0,c3e4,-0.39833357950620796,-253.0,c3e4,-0.2651749895152386,-163.0,d4d5,0.968421052631579,0.9789473684210527,0.5157894736842106,0.2,0.6657894736842106
73,37911,3,"[0.150,0.200]",0.16514042019844055,0.1878662109375,0.022725790739059448,6k1/2r2p2/p2qp1p1/6Q1/1p1b4/1P3BP1/P4PK1/2R5 b - - 0 1,0.19256539859357566,117.0,0.07642518684566907,0.03206050422608516,47.0,0,0,0.027424978395135108,0.11614021174790659,70.0,c7c3,0.17000000307458762,103.0,c7c3,0.19256539859357566,117.0,c7c3,0.7894736842105263,0.7789473684210526,0.3473684210526316,0.7894736842105263,0.6763157894736842
8,9254,0,"[0.000,0.050]",0.0,-0.043243408203125,0.043243408203125,2q3k1/5pp1/4p3/2P1B2p/1Q1P3P/5P2/6PK/2r5 w - - 0 1,0.0,0.0,0.0649086127746375,0.030598213500238627,39.0,1,1,0.0,0.0649086127746375,39.0,b4d2,0.0,0.0,b4d2,0.0,0.0,b4b2,0.6842105263157895,0.7368421052631579,0.47368421052631576,0.8947368421052632,0.6973684210526315
17,39428,0,"[0.000,0.050]",-0.0016666650772094727,-0.03558349609375,0.03391683101654053,r2q1rk1/pbpn1ppp/1p1pp3/8/2PP4/2Q1P3/PP1NBPPP/R4RK1 b - - 0 1,-0.001666665123458505,-1.0,0.0449728953572589,0.01836420073967592,27.0,2,1,4.624903238159561e-11,0.0433062302338004,26.0,c7c5,0.01999733375993093,12.0,d8f6,-0.001666665123458505,-1.0,a8c8,0.5368421052631579,0.5157894736842106,0.8315789473684211,0.9052631578947369,0.6973684210526316
75,15558,3,"[0.150,0.200]",-0.15539735555648804,-0.094482421875,0.06091493368148804,r4rk1/ppp1qpbp/3p1np1/8/2bBP1PP/2N2P2/PP1Q4/R3K1NR w KQ - 0 1,-0.1635187536836725,-99.0,0.07551400238738609,0.032962822477359835,47.0,0,0,0.00812139812718446,-0.22602835227867094,-138.0,g4g5,-0.15051434989128484,-91.0,g4g5,-0.1635187536836725,-99.0,g4g5,0.7789473684210526,0.8105263157894737,0.3684210526315789,0.8315789473684211,0.6973684210526316
30,46345,0,"[0.000,0.050]",0.004999958444386721,0.1285400390625,0.12354008061811328,3r1rk1/2p1qpp1/1p3n1p/pP2p3/P1P1Pn2/4Q3/1B2BPPP/3R1RK1 b - - 0 1,0.069885890316429,42.0,0.08268732389100067,0.03446695970281077,50.0,2,0,0.06488593187204228,0.12599355412480107,76.0,f8e8,0.0433062302338004,26.0,f4g6,0.069885890316429,42.0,e7c5,0.8421052631578947,0.8421052631578947,0.8736842105263158,0.28421052631578947,0.7105263157894737
63,43039,2,"[0.100,0.150]",0.11778407543897629,0.0307159423828125,0.08706813305616379,r1bqk2r/p1p2p2/2pp1n2/2b5/4PBpp/2NB3P/PPP2PP1/R2QK2R b KQkq - 0 1,0.14725490855271123,89.0,0.10425888478129736,0.047341623154658716,65.0,0,0,0.02947083311373494,0.2433513326597554,149.0,f6h5,0.13909244787845804,84.0,f6h5,0.14725490855271123,89.0,f6h5,0.9157894736842105,0.9368421052631579,0.3263157894736842,0.6842105263157895,0.7157894736842105
60,20490,1,"[0.050,0.100]",-0.0996679961681366,-0.138671875,0.0390038788318634,8/3b2pp/R4k2/3p1p2/3P1K2/5N2/1r3PPP/8 b - - 0 1,-0.1374576482601213,-83.0,0.13710539863585405,0.061150846455765864,83.0,0,0,0.037789652091984705,-0.01666512362823861,-10.0,f6e7,-0.15377052226409266,-93.0,f6e7,-0.1374576482601213,-83.0,f6e7,0.9789473684210527,0.968421052631579,0.29473684210526313,0.6526315789473685,0.7236842105263157
69,26568,0,"[0.000,0.050]",0.023329099640250206,0.0791015625,0.055772462859749794,r1b5/p1k1n1pp/2p1np2/4p3/2B1P3/2N2N2/P1P2PPP/3R2K1 b - - 0 1,0.05494460868918742,33.0,0.053178711964370656,0.021767836846017418,32.0,2,0,0.031615509048937215,0.07817350493279135,47.0,a8b8,0.02499479296842069,15.0,c8d7,0.05494460868918742,33.0,a8b8,0.631578947368421,0.6105263157894737,0.968421052631579,0.7052631578947368,0.7289473684210526
44,694,3,"[0.150,0.200]",-0.19577305018901825,-0.003826141357421875,0.19194690883159637,r3r1k1/pp3p1p/3b1n2/1Qp4q/6p1/2NP2P1/PPP2P1P/R1B2RK1 b - - 0 1,-0.14399226586303726,-87.0,0.10874371759325879,0.04439537545407802,68.0,1,0,0.05178078432598099,-0.25273598345629605,-155.0,b7b6,-0.19897653031498871,-121.0,b7b6,-0.14399226586303726,-87.0,a8b8,0.9263157894736842,0.9052631578947369,0.6526315789473685,0.4631578947368421,0.7368421052631579
77,638,1,"[0.050,0.100]",-0.08645033091306686,-0.55908203125,0.47263170033693314,r3k2r/1p1bn1pp/pB1R4/4pp2/2B1P3/8/PPP2PPP/5RK1 b - - 0 1,-0.15051434989128484,-91.0,0.0864697905041523,0.03548302513071899,53.0,0,0,0.06406401897821798,-0.1861377851291081,-113.0,e7c8,-0.09966799462495582,-60.0,e7c8,-0.15051434989128484,-91.0,e7c8,0.8631578947368421,0.8631578947368421,0.3894736842105263,0.8526315789473684,0.7421052631578947
69,27267,3,"[0.150,0.200]",0.16027279198169708,0.300537109375,0.14026431739330292,5nk1/5q2/4p1pp/1Q6/4B3/4P1P1/5PKP/8 w - - 0 1,0.20696649972945258,126.0,0.061304682292148804,0.026415652361825158,39.0,2,0,0.0466937077477555,0.2682711820216014,165.0,b5b2,0.21969282485278455,134.0,h2h3,0.20696649972945258,126.0,b5c5,0.6736842105263158,0.6631578947368421,0.9789473684210527,0.7157894736842105,0.7578947368421053
72,11356,3,"[0.150,0.200]",0.161896213889122,0.325927734375,0.164031520485878,3b4/7p/3p1n2/1p1Pp1k1/1P3p1N/3R1PP1/7P/2r1BK2 b - - 0 1,0.14235976521654709,86.0,0.06938757164697407,0.028354695280901662,43.0,2,0,0.019536448672574924,0.1796941997916806,109.0,f6h5,0.21174733686352115,129.0,c1a1,0.14235976521654709,86.0,f6h5,0.7473684210526316,0.6842105263157895,0.9894736842105263,0.7684210526315789,0.7973684210526315
79,1722,1,"[0.050,0.100]",-0.0980176106095314,-0.08538818359375,0.012629427015781403,r2qkbnr/1p3pp1/p3p2p/3pPb2/3P4/1Q2B3/PP2BPPP/RN3RK1 b kq - 0 1,-0.13582209941846443,-82.0,0.1614999300498827,0.0659360356285724,99.0,0,0,0.03780448880893303,-0.2181060202015403,-133.0,a8b8,-0.0566060901516576,-34.0,a8b8,-0.13582209941846443,-82.0,a8b8,0.9894736842105263,0.9894736842105263,0.4105263157894737,0.8736842105263158,0.8157894736842105
72,45905,0,"[0.000,0.050]",-0.011666137725114822,-0.346435546875,0.3347694091498852,2r5/6P1/3R1Pk1/4K2p/1p5P/1Pp5/8/8 b - - 0 1,-0.15214284891342428,-92.0,0.09042133225078286,0.04117736932666426,55.0,1,0,0.14047671118830946,-0.06822717204671605,-41.0,g6f7,-0.1586485042974989,-96.0,g6f7,-0.15214284891342428,-92.0,g6h7,0.8736842105263158,0.8842105263157894,0.7789473684210526,0.7578947368421053,0.8236842105263159
71,18684,1,"[0.050,0.100]",-0.09306326508522034,0.020477294921875,0.11354056000709534,r4rk1/1pBb1ppp/p7/3Pp3/3b4/P2B4/1P1R1PPP/5RK1 b - - 0 1,-0.1227117692526878,-74.0,0.11257976381052577,0.05124745840531644,68.0,1,0,0.029648504167467463,-0.01833127959710064,-11.0,f8e8,-0.1309110434076264,-79.0,f7f5,-0.1227117692526878,-74.0,f7f5,0.9368421052631579,0.9473684210526315,0.7578947368421053,0.7368421052631579,0.8447368421052632
58,26137,0,"[0.000,0.050]",-0.0,0.09747314453125,0.09747314453125,4K3/8/2k5/2P5/6Bb/8/7p/8 b - - 0 1,0.0283257539770161,17.0,0.0960272477945801,0.04488032499041232,58.0,2,0,0.0283257539770161,0.12435300177159621,75.0,h2h1q,0.029991003238820143,18.0,c6c5,0.0283257539770161,17.0,h2h1b,0.8947368421052632,0.9157894736842105,0.9473684210526315,0.631578947368421,0.8473684210526315
74,8774,2,"[0.100,0.150]",-0.11942730098962784,-0.0887451171875,0.030682183802127838,r2r2k1/4q1pp/5p2/p7/Ppp1P1b1/4QN1P/1PP2PP1/3RR1K1 b - - 0 1,-0.17161804312996978,-104.0,0.0974045976223542,0.0423418864077046,61.0,1,0,0.052190742140341945,-0.25117511988644686,-154.0,g4h5,-0.15377052226409266,-93.0,g4f3,-0.17161804312996978,-104.0,g4f3,0.9052631578947369,0.8947368421052632,0.7894736842105263,0.8105263157894737,0.85
27,7466,1,"[0.050,0.100]",0.09141077846288681,-0.035400390625,0.1268111690878868,2r2bk1/p2q1p1p/bp2p1p1/2n1P3/1P6/P3BN2/2B2PPP/1Q2R1K1 b - - 0 1,0.07485969068749909,45.0,0.34064701959373106,0.1514821811556404,207.0,1,1,0.01655108777538772,-0.22286294181414545,-136.0,c5b7,0.1177840777795856,71.0,c5a4,0.07485969068749909,45.0,c5a4,1.0,1.0,0.5473684210526316,0.9263157894736842,0.868421052631579
75,33766,0,"[0.000,0.050]",0.0,-0.0966796875,0.0966796875,3r4/1p3k2/2b2pN1/p4P2/3p2K1/2P1b3/4R2P/4R3 w - - 0 1,0.04164257074548595,25.0,0.12511860899496344,0.05153128820408688,76.0,1,0,0.04164257074548595,0.16676117974044938,101.0,c3d4,0.0897577847471601,54.0,c3d4,0.04164257074548595,25.0,h2h4,0.9578947368421052,0.9578947368421052,0.8,0.8210526315789474,0.8842105263157894
